商品名称:铜                  ,合约代码:cuall                         ,,,,,,,,,
9,0272      ,银河期货  ,30017,-3515,0253      ,华泰期货  ,9993,-895,0034      ,方正中期  ,13280,1487,
10,0186      ,徽商期货  ,28470,-17605,0298      ,东方财富  ,9718,1554,0007      ,东海期货  ,10036,21,
11,0298      ,东方财富  ,28225,-1512,0240      ,广发期货  ,9549,312,0271      ,渤海期货  ,9045,-351,
12,0069      ,申万期货  ,26415,7109,0004      ,国泰君安  ,9348,673,0163      ,东证期货  ,8243,134,
13,0034      ,方正中期  ,23214,-4287,0178      ,弘业期货  ,7385,196,0385      ,国富期货  ,6935,1028,
14,0299      ,华安期货  ,19764,-584,0082      ,国投安信  ,6984,472,0096      ,南华期货  ,6123,307,
15,0240      ,广发期货  ,18457,7161,0268      ,中信建投  ,6805,348,0075      ,上海浙石  ,5458,134,
16,0082      ,国投安信  ,17926,-6735,0299      ,华安期货  ,6737,-280,0275      ,鲁证期货  ,5242,-320,
17,0268      ,中信建投  ,17457,-2117,0081      ,海通期货  ,6503,1180,0268      ,中信建投  ,5229,173,
18,0288      ,平安期货  ,15842,-1123,0042      ,光大期货  ,6459,-764,0069      ,申万期货  ,4819,-1068,
19,0123      ,浙商期货  ,15712,8190,0139      ,中粮期货  ,6271,-182,0059      ,瑞达期货  ,4439,733,
20,0103      ,永安期货  ,15596,-2276,0029      ,国海良时  ,5967,328,0009      ,五矿经易  ,4171,-315,
合计:fu2001                        ,,,913329,-57138,,,209912,9166,,,287000,3993,
RANK1合约代码:fu2003                        ,,,,,,,,,,
1,0253      ,华泰期货  ,8517,-2344,0103      ,永安期货  ,11937,933,0082      ,国投安信  ,20931,1,
2,0019      ,宝城期货  ,2858,-1497,0253      ,华泰期货  ,11225,-64,0253      ,华泰期货  ,11512,109,
3,0081      ,海通期货  ,2570,1101,0082      ,国投安信  ,8164,22,0372      ,中银国际  ,9000,0,
4,0082      ,国投安信  ,2111,-1401,0004      ,国泰君安  ,7546,2,0081      ,海通期货  ,7901,2131,
5,0272      ,银河期货  ,1667,-1130,0327      ,中原期货  ,7487,-34,0019      ,宝城期货  ,7411,-4,
6,0004      ,国泰君安  ,1436,-449,0019      ,宝城期货  ,7461,8,0327      ,中原期货  ,7400,-91,
7,0034      ,方正中期  ,1105,-15,0081      ,海通期货  ,3452,-29,0004      ,国泰君安  ,6807,-248,
8,0103      ,永安期货  ,1056,-1923,0008      ,上海中期  ,3080,-20,0272      ,银河期货  ,5014,-310,
9,0047      ,迈科期货  ,1046,-2371,0047      ,迈科期货  ,3070,64,0034      ,方正中期  ,4517,-6,
10,0299      ,华安期货  ,969,-1108,0007      ,东海期货  ,2432,12,0008      ,上海中期  ,2920,-34,
11,0298      ,东方财富  ,875,-756,0163      ,东证期货  ,1575,-4,0047      ,迈科期货  ,2295,-22,
12,0163      ,东证期货  ,859,-305,0272      ,银河期货  ,1354,-21,0271      ,渤海期货  ,1887,500,
13,0328      ,天富期货  ,856,-380,0148      ,中信期货  ,1206,116,0148      ,中信期货  ,1565,27,
14,0343      ,中金期货  ,842,500,0137      ,宏源期货  ,1170,14,0009      ,五矿经易  ,1007,0,
15,0049      ,金瑞期货  ,698,-86,0157      ,中国国际  ,1125,19,0343      ,中金期货  ,413,-11,
16,0327      ,中原期货  ,669,-377,0372      ,中银国际  ,1043,2,0385      ,国富期货  ,139,0,
17,0008      ,上海中期  ,660,-1017,0034      ,方正中期  ,988,-45,0268      ,中信建投  ,94,82,
18,0148      ,中信期货  ,651,-365,0121      ,格林大华  ,979,-31,0275      ,鲁证期货  ,84,49,
19,0186      ,徽商期货  ,648,-544,0069      ,申万期货  ,817,78,0186      ,徽商期货  ,79,-19,
20,0271      ,渤海期货  ,601,-883,0042      ,光大期货  ,810,-23,0096      ,南华期货  ,55,28,
合计:fu2003                        ,,,30694,-15350,,,76921,999,,,91031,2182,
RANK1合约代码:fu2005                        ,,,,,,,,,,
1,0163      ,东证期货  ,9801,-5711,0272      ,银河期货  ,9554,-819,0272      ,银河期货  ,31008,855,
2,0253      ,华泰期货  ,8268,10,0262      ,英大期货  ,7491,34,0082      ,国投安信  ,27589,3225,
3,0272      ,银河期货  ,5810,-742,0103      ,永安期货  ,6213,549,0372      ,中银国际  ,18535,-41,
4,0082      ,国投安信  ,5732,2146,0178      ,弘业期货  ,5725,90,0103      ,永安期货  ,13003,478,
5,0385      ,国富期货  ,4091,-1181,0069      ,申万期货  ,4997,33,0148      ,中信期货  ,11195,40,
6,0148      ,中信期货  ,3121,-1998,0268      ,中信建投  ,4550,2,0058      ,国贸期货  ,8300,11,
7,0081      ,海通期货  ,3025,-582,0186      ,徽商期货  ,4366,-231,0186      ,徽商期货  ,8006,-34,
8,0186      ,徽商期货  ,2973,-168,0253      ,华泰期货  ,4237,1335,0004      ,国泰君安  ,5678,-124,
9,0299      ,华安期货  ,2096,-978,0034      ,方正中期  ,3924,-40,0349      ,德盛期货  ,3651,-1,
10,0240      ,广发期货  ,1861,-803,0105      ,金石期货  ,3593,5,0343      ,中金期货  ,3208,500,
11,0318      ,鑫鼎盛    ,1830,972,0123      ,浙商期货  ,3218,68,0253      ,华泰期货  ,2800,15,
12,0004      ,国泰君安  ,1803,-531,0148      ,中信期货  ,3183,379,0316      ,东兴期货  ,2692,1,
13,0103      ,永安期货  ,1727,-2706,0240      ,广发期货  ,3019,-57,0240      ,广发期货  ,2277,654,
14,0034      ,方正中期  ,1708,-1139,0004      ,国泰君安  ,2977,-29,0001      ,招金期货  ,2142,-6,
15,0259      ,华闻期货  ,1706,238,0029      ,国海良时  ,2626,-33,0007      ,东海期货  ,1426,401,
16,0298      ,东方财富  ,1505,-579,0299      ,华安期货  ,2603,-53,0121      ,格林大华  ,914,-1,
17,0308      ,国信期货  ,1312,-778,0042      ,光大期货  ,2199,-4,0034      ,方正中期  ,836,4,
18,0274      ,中辉期货  ,1308,506,0163      ,东证期货  ,2195,-271,0069      ,申万期货  ,807,160,
19,0077      ,新湖期货  ,1285,183,0018      ,国联期货  ,2048,1021,0271      ,渤海期货  ,763,0,
20,0009      ,五矿经易  ,1244,-643,0096      ,南华期货  ,2023,21,0059      ,瑞达期货  ,637,14,
合计:fu2005                        ,,,62206,-14484,,,80741,2000,,,145467,6151,
商品名称:石油沥青            ,合约代码:buall                         ,,,,,,,,,
,期货公司  ,期货公司  ,881082,188672,期货公司  ,期货公司  ,316910,8598,期货公司  ,期货公司  ,323910,8598,
商品名称:石油沥青            ,合约代码:buall                         ,,,,,,,,,
,非期货公司,非期货公司,0,-1000,非期货公司,非期货公司,7000,0,非期货公司,非期货公司,0,0,
RANK1合约代码:bu1912                        ,,,,,,,,,,
1,0081      ,海通期货  ,82477,5408,0103      ,永安期货  ,17254,-3989,0103      ,永安期货  ,22791,3804,
2,0148      ,中信期货  ,62633,20857,0272      ,银河期货  ,14940,1513,0253      ,华泰期货  ,16499,-5227,
3,0311      ,兴证期货  ,51141,21842,0082      ,国投安信  ,10628,200,0009      ,五矿经易  ,13825,-818,
4,0163      ,东证期货  ,48221,5187,0004      ,国泰君安  ,10481,293,0148      ,中信期货  ,13387,2159,
5,0069      ,申万期货  ,40358,20848,0151      ,创元期货  ,10020,138,0077      ,新湖期货  ,13283,313,
6,0253      ,华泰期货  ,23087,6292,0148      ,中信期货  ,7477,-1752,0177      ,大地期货  ,10573,-4363,
7,0272      ,银河期货  ,21893,5191,0123      ,浙商期货  ,7284,-1847,0123      ,浙商期货  ,10422,-739,
8,0103      ,永安期货  ,18841,-1956,0240      ,广发期货  ,7252,329,0019      ,宝城期货  ,9603,-2644,
9,0186      ,徽商期货  ,15801,-1285,0253      ,华泰期货  ,6727,-800,0004      ,国泰君安  ,9329,489,
10,0332      ,华信期货  ,15165,4365,0268      ,中信建投  ,6098,289,0081      ,海通期货  ,7511,3973,
11,0385      ,国富期货  ,14854,2375,0034      ,方正中期  ,5523,412,0272      ,银河期货  ,7167,288,
12,0298      ,东方财富  ,14335,6071,0069      ,申万期货  ,5380,223,0277      ,一德期货  ,5855,42,
13,0299      ,华安期货  ,14312,3185,0163      ,东证期货  ,5372,666,0082      ,国投安信  ,5665,989,
14,0034      ,方正中期  ,13834,1226,0052      ,山金期货  ,5261,1541,0311      ,兴证期货  ,5338,-739,
15,0240      ,广发期货  ,13534,7619,0299      ,华安期货  ,5255,251,0052      ,山金期货  ,5194,1270,
16,0082      ,国投安信  ,13375,2496,0186      ,徽商期货  ,5211,590,0096      ,南华期货  ,4985,1652,
17,0137      ,宏源期货  ,12980,188,0385      ,国富期货  ,4609,356,0139      ,中粮期货  ,4870,-37,
18,0049      ,金瑞期货  ,12450,1988,0322      ,新纪元    ,4254,259,0069      ,申万期货  ,4847,179,
19,0042      ,光大期货  ,11976,5439,0313      ,中州期货  ,4099,105,0252      ,混沌天成  ,4519,3709,
20,0004      ,国泰君安  ,11506,1524,0298      ,东方财富  ,4070,-320,0186      ,徽商期货  ,4099,205,
合计:bu1912                        ,,,512773,118860,,,147195,-1543,,,179762,4505,
商品名称:天然橡胶            ,合约代码:ruall                         ,,,,,,,,,
,期货公司  ,期货公司  ,267606,-119800,期货公司  ,期货公司  ,229416,4808,期货公司  ,期货公司  ,228916,4808,
商品名称:天然橡胶            ,合约代码:ruall                         ,,,,,,,,,
,非期货公司,非期货公司,0,0,非期货公司,非期货公司,0,0,非期货公司,非期货公司,500,0,
RANK1合约代码:ru1910                        ,,,,,,,,,,
1,,,,,0177      ,大地期货  ,45,0,0177      ,大地期货  ,43,0,
2,,,,,0338      ,广州期货  ,1,0,0277      ,一德期货  ,2,0,
3,,,,,,,,,0042      ,光大期货  ,1,0,
合计:ru1910                        ,,,,,,,46,0,,,46,0,
RANK1合约代码:ru1911                        ,,,,,,,,,,
1,0148      ,中信期货  ,306,158,0148      ,中信期货  ,481,1,0121      ,格林大华  ,1250,39,
2,0163      ,东证期货  ,80,-36,0081      ,海通期货  ,314,0,0272      ,银河期货  ,681,-25,
3,0082      ,国投安信  ,64,15,0004      ,国泰君安  ,311,1,0004      ,国泰君安  ,446,15,
4,0123      ,浙商期货  ,60,56,0163      ,东证期货  ,283,4,0081      ,海通期货  ,432,1,
5,0253      ,华泰期货  ,52,51,0052      ,山金期货  ,280,0,0082      ,国投安信  ,324,-64,
6,0081      ,海通期货  ,49,3,0048      ,长江期货  ,177,-4,0148      ,中信期货  ,311,3,
7,0004      ,国泰君安  ,46,-13,0123      ,浙商期货  ,159,-60,0177      ,大地期货  ,289,3,
8,0121      ,格林大华  ,44,-43,0253      ,华泰期货  ,153,-12,0123      ,浙商期货  ,176,0,
9,0137      ,宏源期货  ,40,39,0153      ,海证期货  ,143,0,0372      ,中银国际  ,119,-18,
10,0331      ,广金期货  ,40,40,0034      ,方正中期  ,127,3,0103      ,永安期货  ,93,0,
11,0002      ,中钢期货  ,30,30,0137      ,宏源期货  ,121,40,0331      ,广金期货  ,72,-40,
12,0177      ,大地期货  ,27,-4,0271      ,渤海期货  ,120,0,0169      ,兴业期货  ,62,-3,
13,0272      ,银河期货  ,26,-11,0177      ,大地期货  ,112,10,0096      ,南华期货  ,59,0,
14,0034      ,方正中期  ,22,0,0096      ,南华期货  ,109,-2,0125      ,中大期货  ,58,1,
15,0139      ,中粮期货  ,21,16,0311      ,兴证期货  ,106,-6,0077      ,新湖期货  ,50,0,
16,0277      ,一德期货  ,20,-1,0320      ,大有期货  ,101,0,0138      ,先锋期货  ,50,0,
17,0372      ,中银国际  ,18,-4,0059      ,瑞达期货  ,97,0,0254      ,冠通期货  ,50,0,
18,0008      ,上海中期  ,16,8,0045      ,华龙期货  ,95,0,0261      ,长城期货  ,50,0,
19,0186      ,徽商期货  ,16,8,0103      ,永安期货  ,94,-1,0308      ,国信期货  ,49,0,
20,0274      ,中辉期货  ,16,-1,0272      ,银河期货  ,91,1,0277      ,一德期货  ,43,0,
合计:ru1911                        ,,,993,311,,,3474,-25,,,4664,-88,
RANK1合约代码:ru2001                        ,,,,,,,,,,
1,0081      ,海通期货  ,27509,-10668,0103      ,永安期货  ,8515,133,0148      ,中信期货  ,17585,287,
2,0163      ,东证期货  ,27143,-10759,0272      ,银河期货  ,6533,682,0082      ,国投安信  ,12475,-57,
3,0148      ,中信期货  ,10871,-4166,0253      ,华泰期货  ,5176,-55,0103      ,永安期货  ,12324,-386,
4,0034      ,方正中期  ,10334,-7357,0372      ,中银国际  ,4484,262,0081      ,海通期货  ,8903,-232,
5,0004      ,国泰君安  ,9476,-4702,0163      ,东证期货  ,4315,19,0163      ,东证期货  ,6682,-4,
6,0323      ,东吴期货  ,6791,-255,0034      ,方正中期  ,4290,174,0123      ,浙商期货  ,6106,-247,
7,0253      ,华泰期货  ,6249,-1964,0123      ,浙商期货  ,4023,80,0004      ,国泰君安  ,6097,209,
8,0311      ,兴证期货  ,6114,-3000,0096      ,南华期货  ,3636,-91,0253      ,华泰期货  ,5768,334,
9,0042      ,光大期货  ,5228,-1779,0004      ,国泰君安  ,3609,121,0272      ,银河期货  ,4551,-85,
10,0069      ,申万期货  ,4961,477,0082      ,国投安信  ,3604,220,0096      ,南华期货  ,4019,911,
11,0009      ,五矿经易  ,4622,-2877,0081      ,海通期货  ,3558,149,0308      ,国信期货  ,3800,266,
12,0272      ,银河期货  ,4385,-2473,0148      ,中信期货  ,3369,-370,0034      ,方正中期  ,3694,-62,
13,0049      ,金瑞期货  ,4320,161,0125      ,中大期货  ,3207,237,0008      ,上海中期  ,3167,-124,
14,0103      ,永安期货  ,4289,-2029,0240      ,广发期货  ,2849,102,0177      ,大地期货  ,3023,37,
15,0299      ,华安期货  ,4033,-310,0069      ,申万期货  ,2814,-131,0240      ,广发期货  ,2981,-90,
16,0096      ,南华期货  ,3568,-1049,0042      ,光大期货  ,2795,153,0311      ,兴证期货  ,2560,90,
17,0186      ,徽商期货  ,3291,-2916,0186      ,徽商期货  ,2702,45,0125      ,中大期货  ,2513,-73,
18,0157      ,中国国际  ,3223,-875,0139      ,中粮期货  ,2580,-39,0077      ,新湖期货  ,2283,-73,
19,0385      ,国富期货  ,2348,-619,0009      ,五矿经易  ,2517,246,0042      ,光大期货  ,2107,73,
20,0082      ,国投安信  ,2315,-1886,0274      ,中辉期货  ,2353,56,0137      ,宏源期货  ,2021,277,
合计:ru2001                        ,,,151070,-59046,,,76929,1993,,,112659,1051,
RANK1合约代码:ru2005                        ,,,,,,,,,,
1,0081      ,海通期货  ,5234,-58,0103      ,永安期货  ,3001,-74,0082      ,国投安信  ,8613,29,
2,0163      ,东证期货  ,2707,-902,0272      ,银河期货  ,1983,-22,0004      ,国泰君安  ,4016,-329,
3,0148      ,中信期货  ,2446,-498,0082      ,国投安信  ,1976,8,0081      ,海通期货  ,3826,928,
4,0385      ,国富期货  ,1247,-530,0163      ,东证期货  ,1883,-81,0163      ,东证期货  ,3229,94,
5,0009      ,五矿经易  ,990,-760,0019      ,宝城期货  ,1784,375,0372      ,中银国际  ,3109,40,
6,0004      ,国泰君安  ,839,264,0134      ,大越期货  ,1784,319,0148      ,中信期货  ,2797,168,
7,0034      ,方正中期  ,733,-516,0240      ,广发期货  ,1409,-20,0059      ,瑞达期货  ,2638,-6,
8,0308      ,国信期货  ,700,-559,0009      ,五矿经易  ,1349,301,0240      ,广发期货  ,2272,14,
9,0103      ,永安期货  ,667,140,0277      ,一德期货  ,1237,151,0311      ,兴证期货  ,2202,41,
10,0319      ,西部期货  ,644,-185,0059      ,瑞达期货  ,1190,-18,0121      ,格林大华  ,2076,-2,
11,0274      ,中辉期货  ,621,73,0253      ,华泰期货  ,1182,-5,0103      ,永安期货  ,2005,235,
12,0082      ,国投安信  ,591,-147,0004      ,国泰君安  ,1166,58,0272      ,银河期货  ,1796,57,
13,0186      ,徽商期货  ,578,147,0148      ,中信期货  ,1115,-16,0253      ,华泰期货  ,1217,53,
14,0253      ,华泰期货  ,548,-325,0186      ,徽商期货  ,1009,127,0058      ,国贸期货  ,933,44,
15,0013      ,中融汇信  ,437,-7,0034      ,方正中期  ,993,-39,0009      ,五矿经易  ,651,-3,
16,0137      ,宏源期货  ,437,115,0052      ,山金期货  ,989,12,0029      ,国海良时  ,634,-100,
17,0019      ,宝城期货  ,429,-257,0096      ,南华期货  ,929,19,0069      ,申万期货  ,623,-3,
18,0272      ,银河期货  ,415,-150,0081      ,海通期货  ,918,-2,0137      ,宏源期货  ,511,44,
19,0134      ,大越期货  ,356,95,0042      ,光大期货  ,858,2,0068      ,财达期货  ,477,2,
20,0295      ,美尔雅    ,329,-33,0385      ,国富期货  ,731,141,0254      ,冠通期货  ,452,20,
合计:ru2005                        ,,,20948,-4093,,,27486,1236,,,44077,1326,
RANK1合约代码:ru2009                        ,,,,,,,,,,
1,0372      ,中银国际  ,177,-600,0134      ,大越期货  ,1015,0,0372      ,中银国际  ,1387,177,
2,0385      ,国富期货  ,154,-104,0103      ,永安期货  ,538,5,0009      ,五矿经易  ,1007,3,
3,0328      ,天富期货  ,103,-51,0139      ,中粮期货  ,517,-1,0082      ,国投安信  ,407,0,
4,0002      ,中钢期货  ,98,-138,0052      ,山金期货  ,376,0,0121      ,格林大华  ,345,21,
5,0049      ,金瑞期货  ,88,18,0163      ,东证期货  ,358,1,0240      ,广发期货  ,293,1,
6,0148      ,中信期货  ,85,-66,0186      ,徽商期货  ,176,-2,0002      ,中钢期货  ,258,-36,
7,0253      ,华泰期货  ,64,-53,0059      ,瑞达期货  ,171,24,0253      ,华泰期货  ,207,8,
8,0081      ,海通期货  ,63,-38,0385      ,国富期货  ,171,50,0059      ,瑞达期货  ,201,3,
9,0163      ,东证期货  ,49,29,0272      ,银河期货  ,168,10,0385      ,国富期货  ,103,0,
10,0259      ,华闻期货  ,49,2,0058      ,国贸期货  ,143,-1,0125      ,中大期货  ,100,0,
11,0082      ,国投安信  ,48,-25,0004      ,国泰君安  ,137,3,0148      ,中信期货  ,97,1,
12,0004      ,国泰君安  ,35,32,0148      ,中信期货  ,133,4,0058      ,国贸期货  ,90,0,
13,0103      ,永安期货  ,35,16,0311      ,兴证期货  ,112,3,0271      ,渤海期货  ,69,-24,
14,0274      ,中辉期货  ,30,-10,0323      ,东吴期货  ,92,22,0069      ,申万期货  ,65,-1,
15,0059      ,瑞达期货  ,29,22,0253      ,华泰期货  ,75,0,0096      ,南华期货  ,65,0,
16,0298      ,东方财富  ,27,-95,0034      ,方正中期  ,72,13,0103      ,永安期货  ,52,-2,
17,0121      ,格林大华  ,26,16,0157      ,中国国际  ,66,1,0004      ,国泰君安  ,47,8,
18,0271      ,渤海期货  ,24,-165,0321      ,天风期货  ,60,2,0169      ,兴业期货  ,36,0,
19,0272      ,银河期货  ,22,12,0069      ,申万期货  ,59,12,0042      ,光大期货  ,34,-15,
20,0323      ,东吴期货  ,22,-84,0096      ,南华期货  ,54,4,0159      ,倍特期货  ,31,0,
合计:ru2009                        ,,,1228,-1282,,,4493,150,,,4894,144,
商品名称:纸浆                ,合约代码:spall                         ,,,,,,,,,
,期货公司  ,期货公司  ,203318,-84176,期货公司  ,期货公司  ,141679,-5024,期货公司  ,期货公司  ,141679,-5024,
商品名称:纸浆                ,合约代码:spall                         ,,,,,,,,,
,非期货公司,非期货公司,0,0,非期货公司,非期货公司,0,0,非期货公司,非期货公司,0,0,
RANK1合约代码:sp1910                        ,,,,,,,,,,
1,,,,,0320      ,大有期货  ,62,0,0277      ,一德期货  ,70,0,
2,,,,,0253      ,华泰期货  ,20,0,0148      ,中信期货  ,28,0,
3,,,,,0123      ,浙商期货  ,12,0,,,,,
4,,,,,0137      ,宏源期货  ,2,0,,,,,
5,,,,,0240      ,广发期货  ,2,0,,,,,
合计:sp1910                        ,,,,,,,98,0,,,98,0,
RANK1合约代码:sp2001                        ,,,,,,,,,,
1,0253      ,华泰期货  ,32147,-5090,0272      ,银河期货  ,10394,-129,0103      ,永安期货  ,22091,207,
2,0311      ,兴证期货  ,14924,-5080,0103      ,永安期货  ,7900,-35,0004      ,国泰君安  ,9614,-279,
3,0323      ,东吴期货  ,12511,2960,0240      ,广发期货  ,6544,-14,0082      ,国投安信  ,8260,-573,
4,0034      ,方正中期  ,10107,-2844,0148      ,中信期货  ,6053,116,0148      ,中信期货  ,8093,-124,
5,0163      ,东证期货  ,9573,-6324,0186      ,徽商期货  ,4322,-342,0253      ,华泰期货  ,5209,-789,
6,0148      ,中信期货  ,8318,-3000,0034      ,方正中期  ,4264,-133,0003      ,建信期货  ,4652,-92,
7,0004      ,国泰君安  ,6630,-9908,0299      ,华安期货  ,4194,-544,0275      ,鲁证期货  ,4448,-812,
8,0186      ,徽商期货  ,6421,-3023,0004      ,国泰君安  ,3819,-625,0077      ,新湖期货  ,4178,49,
9,0299      ,华安期货  ,5720,-1604,0069      ,申万期货  ,3206,-36,0311      ,兴证期货  ,4174,-1172,
10,0081      ,海通期货  ,4904,-2285,0081      ,海通期货  ,3192,-270,0096      ,南华期货  ,3843,347,
11,0123      ,浙商期货  ,4226,-1418,0253      ,华泰期货  ,2724,-24,0058      ,国贸期货  ,3800,64,
12,0298      ,东方财富  ,4083,-499,0007      ,东海期货  ,2653,-73,0277      ,一德期货  ,3072,19,
13,0316      ,东兴期货  ,3951,3665,0082      ,国投安信  ,2387,-65,0123      ,浙商期货  ,2967,-207,
14,0295      ,美尔雅    ,3695,-2059,0137      ,宏源期货  ,2326,-50,0316      ,东兴期货  ,2914,5,
15,0385      ,国富期货  ,3269,-1089,0136      ,信达期货  ,2311,-28,0067      ,中财期货  ,2758,79,
16,0042      ,光大期货  ,3218,-1478,0275      ,鲁证期货  ,2287,-123,0081      ,海通期货  ,2313,-190,
17,0103      ,永安期货  ,2984,-531,0268      ,中信建投  ,2182,-140,0163      ,东证期货  ,2225,-151,
18,0049      ,金瑞期货  ,2278,-679,0107      ,新世纪    ,2115,398,0137      ,宏源期货  ,2178,4,
19,0272      ,银河期货  ,2267,-8186,0298      ,东方财富  ,2018,-527,0086      ,东航期货  ,1881,-101,
20,0308      ,国信期货  ,2156,-1249,0123      ,浙商期货  ,1849,67,0343      ,中金期货  ,1881,-21,
合计:sp2001                        ,,,143382,-49721,,,76740,-2577,,,100551,-3737,
